date, pm25, pm10, o3, no2, so2, co
2025/11/1, 114, 31, 23, 14, 2, 5
2025/11/2, 81, 37, 24, 11, 2, 4
2025/11/3, 91, 38, 23, 10, 2, 4
2025/11/4, 93, 52, 24, 11, 2, 4
2025/11/5, 115, 55, 24, 11, 2, 4
2025/11/6, 94, 72, 23, 10, 2, 4
2025/11/7, 114, 66, 23, 12, 2, 5
2025/11/8, 107, 81, 24, 11, 2, 4
2025/11/9, 142, 65, 23, 18, 3, 7
2025/11/10, 155, 59, 24, 11, 2, 4
2025/11/11, 144, 59, 24, 11, 2, 4
2025/11/12, 147, 52, 23, 10, 2, 4
2025/11/13, 131, 53, 22, 11, 2, 4
2025/11/14, 131, 70, 22, 10, 2, 4
2025/11/15, 148, 63, 22, 13, 2, 5
2025/11/16, 149, 67, 21, 10, 1, 4
2025/11/17, 155, 68, 21, 12, 2, 4
2025/11/18, 159, , , , , 
2025/10/1, 53, 25, 21, 12, 2, 5
2025/10/2, 47, 37, 22, 12, 2, 5
2025/10/3, 45, 34, 21, 11, 2, 4
2025/10/4, 53, 33, 21, 13, 2, 5
2025/10/5, 57, 33, 21, 12, 2, 5
2025/10/6, 45, 30, 22, 9, 1, 3
2025/10/7, 54, 60, 23, 13, 2, 5
2025/10/8, 80, 69, 23, 13, 2, 5
2025/10/9, 103, 87, 23, 12, 2, 5
2025/10/10, 116, 90, 22, 13, 2, 5
2025/10/11, 121, 78, 23, 13, 2, 5
2025/10/12, 135, 75, 21, 13, 2, 5
2025/10/13, 151, 78, 22, 10, 1, 4
2025/10/14, 93, 52, 22, 10, 1, 4
2025/10/15, 56, 86, 23, 11, 2, 4
2025/10/16, 156, 84, 23, 11, 2, 5
2025/10/17, 143, 83, 22, 11, 2, 4
2025/10/18, 150, 84, 22, 11, 2, 4
2025/10/19, 150, 64, 22, 11, 2, 4
2025/10/20, 64, 67, 22, 11, 2, 4
2025/10/21, 59, 67, 22, 10, 2, 4
2025/10/22, 62, 50, 22, 11, 2, 4
2025/10/23, 35, 33, 21, 11, 2, 4
2025/10/24, 25, 54, 20, 11, 2, 4
2025/10/25, 63, 32, 22, 14, 2, 6
2025/10/26, 36, 75, 23, 10, 1, 4
2025/10/27, 64, 24, 21, 13, 2, 5
2025/10/28, 57, 20, 19, 13, 2, 5
2025/10/29, 59, 32, 21, 12, 2, 5
2025/10/30, 88, 40, 22, 14, 2, 5
2025/10/31, 91, 60, 22, 12, 2, 5
2025/7/1, 30, 24, 24, 12, 2, 5
2025/7/2, 43, 27, 22, 14, 3, 6
2025/7/3, 36, 30, 22, 11, 2, 4
2025/7/4, 32, 30, 22, 12, 2, 5
2025/7/5, 34, 32, 23, 9, 1, 3
2025/7/6, 42, 45, 22, 12, 2, 5
2025/7/7, 54, 40, 21, 14, 2, 5
2025/7/8, 55, 43, 22, 11, 2, 4
2025/7/9, 59, 49, 22, 10, 1, 4
2025/7/10, 69, 59, 22, 12, 2, 5
2025/7/11, 75, 53, 22, 11, 2, 4
2025/7/12, 62, 47, 23, 11, 2, 4
2025/7/13, 58, 45, 23, 13, 2, 5
2025/7/14, 43, 36, 22, 12, 2, 4
2025/7/15, 37, 37, 23, 13, 2, 5
2025/7/16, 41, 46, 23, 12, 2, 5
2025/7/17, 73, 37, 23, 11, 2, 4
2025/7/18, 67, 54, 22, 10, 2, 4
2025/7/19, 82, 52, 22, 10, 2, 4
2025/7/20, 65, 40, 22, 13, 2, 5
2025/7/21, 60, 31, 22, 14, 3, 6
2025/7/22, 36, 13, 20, 10, 2, 4
2025/7/23, 27, 17, 19, 11, 2, 4
2025/7/24, 36, 19, 20, 9, 1, 4
2025/7/25, 37, 11, 20, 15, 3, 6
2025/7/26, 22, 22, 21, 11, 2, 4
2025/7/27, 29, 35, 21, 13, 2, 5
2025/7/28, 43, 41, 22, 11, 2, 4
2025/7/29, 42, 23, 21, 13, 2, 5
2025/7/30, 26, 50, 21, 16, 3, 6
2025/7/31, 58, 51, 22, 11, 2, 4
2025/8/1, 56, 49, 24, 11, 2, 5
2025/8/2, 60, , , , , 
2025/8/4, 55, 57, 23, 24, 4, 10
2025/8/5, 105, 54, 24, 12, 2, 5
2025/8/6, 94, 62, 23, 13, 2, 5
2025/8/7, 102, 23, 21, 12, 2, 5
2025/8/8, 53, 40, 22, 12, 2, 5
2025/8/9, 68, 22, 22, 11, 2, 4
2025/8/10, 49, 33, 21, 9, 1, 3
2025/8/11, 60, 31, 21, 13, 2, 5
2025/8/12, 52, 30, 20, 10, 1, 4
2025/8/13, 55, 19, 21, 11, 2, 4
2025/8/14, 36, 12, 21, 9, 1, 3
2025/8/15, 25, 23, 20, 11, 2, 4
2025/8/16, 45, 23, 21, 12, 2, 5
2025/8/17, 39, 14, 20, 11, 2, 4
2025/8/18, 33, 8, 20, 9, 1, 3
2025/8/19, 16, 18, 21, 14, 2, 5
2025/8/20, 26, 40, 22, 11, 2, 4
2025/8/21, 43, 41, 22, 12, 2, 5
2025/8/22, 46, 38, 22, 11, 2, 4
2025/8/23, 42, 34, 21, 10, 1, 4
2025/8/24, 35, 38, 22, 13, 2, 5
2025/8/25, 38, 27, 20, 10, 2, 4
2025/8/26, 40, 13, 20, 11, 2, 4
2025/8/27, 32, 19, 20, 12, 2, 5
2025/8/28, 31, 23, 21, 11, 2, 4
2025/8/29, 49, 29, 22, 10, 2, 4
2025/8/30, 44, 22, 21, 13, 2, 5
2025/8/31, 41, 37, 21, 12, 2, 5
2025/9/1, 51, 27, 20, 13, 2, 5
2025/9/2, 48, 49, 22, 10, 2, 4
2025/9/3, 67, 56, 22, 12, 2, 5
2025/9/4, 67, 42, 22, 12, 2, 4
2025/9/5, 47, 39, 22, 14, 2, 6
2025/9/6, 52, 52, 22, 11, 2, 4
2025/9/7, 69, 74, 23, 12, 2, 5
2025/9/8, 59, 57, 24, 11, 2, 4
2025/9/9, 70, 47, 22, 13, 2, 5
2025/9/10, 63, 31, 20, 12, 2, 5
2025/9/11, 56, 31, 20, 10, 2, 4
2025/9/12, 64, 36, 20, 12, 2, 4
2025/9/13, 68, 39, 22, 11, 2, 4
2025/9/14, 72, 20, 21, 10, 1, 4
2025/9/15, 43, 30, 22, 15, 3, 6
2025/9/16, 48, 33, 22, 11, 2, 4
2025/9/17, 67, 24, 23, 11, 2, 4
2025/9/18, 56, 39, 22, 12, 2, 5
2025/9/19, 66, 45, 22, 11, 2, 4
2025/9/20, 72, 39, 22, 12, 2, 5
2025/9/21, 72, 21, 22, 16, 3, 6
2025/9/22, 50, 28, 20, 15, 3, 6
2025/9/23, 55, 46, 21, 11, 2, 4
2025/9/24, 78, 42, 19, 14, 3, 6
2025/9/25, 72, 26, 21, 11, 2, 4
2025/9/26, 66, 20, 19, 12, 2, 5
2025/9/27, 47, 17, 20, 13, 2, 5
2025/9/28, 36, 41, 22, 11, 2, 4
2025/9/29, 62, 36, 22, 12, 2, 5
2025/9/30, 45, 39, 22, 11, 2, 4
2025/4/1, 91, 51, 23, 12, 2, 5
2025/4/2, 46, 50, 21, 13, 2, 6
2025/4/3, 60, 38, 21, 10, 1, 7
2025/4/4, 41, 66, 19, 13, 2, 7
2025/4/5, 74, 66, 19, 11, 2, 7
2025/4/6, 83, 80, 19, 13, 2, 8
2025/4/7, 97, 64, 20, 15, 3, 6
2025/4/8, 57, 68, 19, 11, 2, 7
2025/4/9, 70, 67, 20, 15, 3, 7
2025/4/10, 67, 70, 19, 12, 2, 5
2025/4/11, 77, 79, 20, 13, 2, 5
2025/4/12, 84, 82, 19, 13, 2, 8
2025/4/13, 111, 61, 20, 10, 2, 7
2025/4/14, 58, 86, 19, 11, 2, 5
2025/4/15, 81, 80, 19, 9, 1, 5
2025/4/16, 88, 67, 19, 10, 2, 5
2025/4/17, 76, 79, 20, 10, 2, 6
2025/4/18, 93, 75, 19, 13, 2, 8
2025/4/19, 79, 78, 20, 9, 1, 7
2025/4/20, 98, 79, 20, 10, 2, 7
2025/4/21, 89, 85, 19, 11, 2, 7
2025/4/22, 102, 87, 20, 12, 2, 7
2025/4/23, 105, 82, 20, 12, 2, 6
2025/4/24, 90, 56, 19, 16, 10, 3
2025/4/25, 98, 1, 12, 16, 142, 7
2025/4/26, 154, 50, 40, 12, 3, 7
2025/4/27, 51, 63, 34, 8, 1, 7
2025/4/28, 65, 69, 38, 12, 2, 6
2025/4/29, 52, 76, 29, 11, 2, 6
2025/4/30, 66, 57, 28, 11, 2, 6
2025/5/1, 71, 60, 34, 14, 2, 7
2025/5/2, 61, 64, 42, 11, 2, 8
2025/5/3, 58, 63, 44, 10, 2, 8
2025/5/4, 74, 67, 46, 14, 2, 7
2025/5/5, 71, 49, 53, 10, 1, 8
2025/5/6, 45, 59, 43, 14, 2, 7
2025/5/7, 44, 56, 40, 13, 2, 8
2025/5/8, 53, 63, 46, 13, 2, 9
2025/5/9, 62, 63, 47, 12, 2, 7
2025/5/10, 58, 64, 55, 15, 3, 7
2025/5/11, 75, 46, 56, 12, 2, 8
2025/5/12, 70, 62, 51, 11, 2, 7
2025/5/13, 81, 45, 64, 11, 2, 9
2025/5/14, 58, 50, 46, 12, 2, 9
2025/5/15, 65, 51, 53, 12, 2, 8
2025/5/16, 97, 53, 56, 9, 1, 8
2025/5/17, 83, 52, 55, 11, 2, 9
2025/5/18, 97, 54, 40, 13, 2, 8
2025/5/19, 82, 48, 35, 10, 2, 6
2025/5/20, 72, 33, 26, 12, 2, 5
2025/5/21, 53, 24, 20, 13, 2, 8
2025/5/22, 39, 37, 19, 11, 2, 7
2025/5/23, 39, 33, 26, 13, 2, 6
2025/5/24, 37, 24, 23, 11, 2, 7
2025/5/25, 33, 25, 25, 13, 2, 6
2025/5/26, 37, 23, 25, 13, 2, 9
2025/5/27, 41, 55, 32, 12, 2, 9
2025/5/28, 63, , , , , 
2025/5/30, 90, , , , , 
2025/6/1, 60, 42, 25, 11, 2, 10
2025/6/2, 51, 54, 24, 11, 2, 7
2025/6/3, 62, 60, 23, 14, 3, 4
2025/6/4, 66, 49, 56, 17, 3, 5
2025/6/5, 65, 70, 37, 11, 2, 5
2025/6/6, 88, 75, 38, 11, 2, 4
2025/6/7, 103, 61, 37, 12, 2, 5
2025/6/8, 89, 45, 33, 12, 2, 5
2025/6/9, 69, 60, 23, 10, 2, 4
2025/6/10, 77, 51, 31, 13, 2, 5
2025/6/11, 76, 53, 30, 13, 2, 5
2025/6/12, 91, 67, 40, 12, 2, 5
2025/6/13, 103, 45, 22, 10, 2, 4
2025/6/14, 70, , , , , 
2025/6/16, 44, , , , , 
2025/6/18, 56, 50, 30, 11, 2, 4
2025/6/19, 46, 42, 31, 11, 2, 4
2025/6/20, 37, 56, 32, 12, 2, 5
2025/6/21, 50, 41, 31, 11, 2, 4
2025/6/22, 43, 47, 30, 12, 2, 5
2025/6/23, 42, 34, 27, 10, 1, 4
2025/6/24, 36, 37, 29, 13, 2, 5
2025/6/25, 40, 38, 29, 17, 3, 7
2025/6/26, 44, 51, 30, 12, 2, 5
2025/6/27, 45, 49, 31, 13, 2, 5
2025/6/28, 29, 45, 30, 13, 2, 5
2025/6/30, 42, 21, 27, 12, 2, 5
2025/1/1, 153, 72, 22, 16, 11, 11
2025/1/2, 106, 73, 21, 23, 17, 6
2025/1/3, 96, 73, 21, 15, 12, 8
2025/1/4, 96, 84, 21, 8, 6, 25
2025/1/5, 129, 83, 21, 6, 5, 10
2025/1/6, 139, 85, 21, 8, 6, 12
2025/1/7, 137, 87, 21, 16, 12, 6
2025/1/8, 149, 84, 21, 14, 10, 6
2025/1/9, 148, 96, 21, 33, 25, 14
2025/1/10, 154, 82, 21, 3, 2, 7
2025/1/11, 134, 76, 21, 3, 2, 7
2025/1/12, 136, 80, 21, 4, 3, 6
2025/1/13, 139, 69, 22, 4, 3, 13
2025/1/14, 128, 51, 21, 1, 1, 25
2025/1/15, 84, 86, 20, 2, 1, 4
2025/1/16, 147, 83, 21, 4, 3, 16
2025/1/17, 150, 95, 21, 6, 4, 6
2025/1/18, 156, 88, 21, 9, 7, 6
2025/1/19, 141, 75, 21, 18, 14, 8
2025/1/20, 122, 87, 21, 17, 13, 6
2025/1/21, 115, 83, 21, 8, 6, 7
2025/1/22, 120, 76, 22, 4, 3, 6
2025/1/23, 109, 69, 22, 4, 3, 7
2025/1/24, 114, 74, 22, 16, 12, 5
2025/1/25, 59, 69, 20, 4, 2, 25
2025/1/26, 76, 80, 21, 10, 8, 19
2025/1/27, 109, 86, 21, 9, 7, 7
2025/1/28, 127, 75, 21, 7, 5, 19
2025/1/29, 120, 80, 21, 5, 4, 6
2025/1/30, 135, 79, 21, 7, 5, 7
2025/1/31, 117, 77, 21, 7, 5, 6
2025/2/1, 94, 66, 21, 6, 5, 6
2025/2/2, 78, 64, 21, 6, 4, 6
2025/2/3, 63, 74, 21, 4, 3, 7
2025/2/4, 76, 76, 20, 1, 1, 5
2025/2/5, 64, 75, 21, 2, 1, 1
2025/2/6, 78, 81, 20, 2, 1, 2
2025/2/7, 113, 84, 20, 1, , 1
2025/2/8, 105, 80, 20, 1, , 8
2025/2/9, 112, 83, 20, 1, 1, 1
2025/2/10, 117, 88, 21, 1, , 2
2025/2/11, 128, 83, 21, 1, , 2
2025/2/12, 105, 84, 20, 2, 1, 6
2025/2/13, 111, 98, 20, 1, 1, 6
2025/2/14, 139, 86, 20, 10, 1, 6
2025/2/15, 90, 72, 21, 9, 1, 7
2025/2/16, 79, 78, 21, 4, 1, 5
2025/2/17, 87, 81, 21, 3, , 6
2025/2/18, 96, 87, 21, 5, 1, 7
2025/2/19, 107, 80, 22, 5, 1, 3
2025/2/20, 111, 78, 21, 7, 2, 7
2025/2/21, 90, 86, 21, 7, 2, 7
2025/2/22, 101, 75, 20, 8, 2, 12
2025/2/23, 82, 75, 20, 8, 2, 5
2025/2/24, 71, 71, 21, 7, 1, 7
2025/2/25, 75, 77, 20, 10, 1, 5
2025/2/26, 98, 77, 20, 14, 2, 6
2025/2/27, 92, 78, 21, 14, 2, 7
2025/2/28, 107, 78, 21, 9, 1, 10
2025/3/1, 96, 63, 21, 11, 2, 18
2025/3/2, 50, 80, 21, 14, 2, 14
2025/3/3, 70, 88, 21, 15, 3, 16
2025/3/4, 80, 99, 20, 16, 3, 26
2025/3/5, 108, 82, 20, 12, 2, 10
2025/3/6, 97, 70, 21, 12, 2, 23
2025/3/7, 87, 94, 20, 10, 2, 11
2025/3/8, 130, 85, 20, 11, 2, 10
2025/3/9, 131, 68, 20, 11, 2, 15
2025/3/10, 81, 77, 20, 14, 2, 6
2025/3/11, 111, 84, 20, 13, 2, 6
2025/3/12, 107, 84, 20, 10, 2, 7
2025/3/13, 104, 71, 20, 14, 3, 5
2025/3/14, 98, 79, 20, 13, 2, 6
2025/3/15, 90, 73, 20, 12, 2, 9
2025/3/16, 86, 71, 20, 13, 2, 27
2025/3/17, 71, 78, 21, 12, 2, 7
2025/3/18, 97, 75, 20, 8, 1, 16
2025/3/19, 61, 57, 20, 10, 2, 5
2025/3/20, 38, 73, 20, 10, 2, 5
2025/3/21, 64, 61, 21, 14, 2, 8
2025/3/22, 62, , , , , 
2025/3/24, 78, 71, 26, 13, 2, 7
2025/3/25, 87, 80, 20, 10, 2, 7
2025/3/26, 104, 83, 21, 17, 3, 5
2025/3/27, 110, 87, 21, 11, 2, 5
2025/3/28, 131, 89, 21, 10, 2, 6
2025/3/29, 141, 84, 21, 15, 3, 5
2025/3/30, 130, 80, 21, 11, 2, 7
2025/3/31, 99, 70, 22, 11, 2, 6
2024/10/1, 127, 46, 15, 19, 14, 5
2024/10/2, 60, 56, 15, 18, 17, 5
2024/10/3, 78, 71, 15, 19, 16, 6
2024/10/4, 98, 62, 15, 21, 8, 6
2024/10/5, 88, 92, 15, 24, 11, 6
2024/10/6, 152, 75, 15, 20, 6, 6
2024/10/7, 110, 75, 15, 17, 6, 5
2024/10/8, 97, 56, 15, 12, 6, 5
2024/10/9, 58, 54, 15, 7, 4, 6
2024/10/10, 59, 35, 15, 6, 6, 5
2024/10/11, 34, 23, 15, 5, 6, 5
2024/10/12, 31, 30, 15, 6, 6, 5
2024/10/13, 34, 52, 15, 11, 7, 6
2024/10/14, 75, 30, 15, 10, 7, 6
2024/10/15, 63, 32, 16, 14, 6, 20
2024/10/16, 51, 31, 17, 8, 6, 19
2024/10/17, 38, 50, 15, 8, 8, 13
2024/10/18, 52, 56, 15, 10, 7, 9
2024/10/19, 53, 45, 15, 10, 8, 6
2024/10/20, 51, , , , , 
2024/10/22, 68, 71, 15, 14, 13, 4
2024/10/23, 111, 91, 14, 23, 24, 6
2024/10/24, 150, 90, 14, 17, 33, 17
2024/10/25, 151, 79, 14, 17, 29, 9
2024/10/26, 123, 82, 14, 20, 31, 25
2024/10/27, 135, 99, 15, 25, 15, 18
2024/10/28, 155, 99, 15, 24, 19, 25
2024/10/29, 157, 76, 15, 15, 11, 7
2024/10/30, 149, 61, 15, 13, 16, 11
2024/10/31, 127, 67, 15, 15, 18, 17
2024/11/1, 123, 64, 18, 12, 8, 8
2024/11/2, 150, , , , , 
2024/11/5, 133, 78, 15, 13, 14, 14
2024/11/6, 126, 77, 16, 12, 15, 10
2024/11/7, 135, 83, 14, 20, 16, 12
2024/11/8, 134, 80, 14, 17, 11, 12
2024/11/9, 103, 70, 15, 11, 15, 15
2024/11/10, 106, 79, 15, 13, 22, 7
2024/11/11, 128, 79, 15, 13, 12, 8
2024/11/12, 121, 66, 15, 10, 14, 12
2024/11/13, 84, 65, 14, 11, 3, 14
2024/11/14, 74, 72, 15, 10, 11, 9
2024/11/15, 92, 82, 15, 17, 12, 11
2024/11/16, 123, 79, 15, 24, 17, 22
2024/11/17, 123, 86, 15, 22, 16, 9
2024/11/18, 123, 82, 16, 19, 14, 16
2024/11/19, 130, 94, 17, 25, 19, 11
2024/11/20, 147, 85, 14, 10, 7, 21
2024/11/21, 147, 97, 15, 19, 14, 9
2024/11/22, 156, 101, 14, 15, 11, 8
2024/11/23, 160, 94, 15, 19, 14, 9
2024/11/24, 158, 84, 15, 17, 12, 9
2024/11/25, 143, 86, 15, 24, 18, 10
2024/11/26, 136, 82, 15, 22, 16, 8
2024/11/27, 130, 90, 15, 27, 19, 29
2024/11/28, 145, 82, 15, 6, 5, 11
2024/11/29, 141, 77, 17, 19, 14, 8
2024/11/30, 129, 60, 15, 16, 12, 17
2024/12/1, 93, 30, 16, 14, 9, 8
2024/12/2, 40, 41, 14, 9, 6, 15
2024/12/3, 32, 62, 15, 6, 5, 8
2024/12/4, 58, 69, 15, 9, 6, 6
2024/12/5, 88, 72, 14, 3, 2, 7
2024/12/6, 75, 76, 14, 6, 5, 7
2024/12/7, 76, 51, 14, 1, 1, 15
2024/12/8, 46, 69, 14, 3, 3, 9
2024/12/9, 79, 70, 14, 5, 4, 7
2024/12/10, 111, 75, 14, 14, 11, 5
2024/12/11, 100, 81, 15, 28, 20, 10
2024/12/12, 101, 88, 15, 23, 17, 7
2024/12/13, 146, 88, 15, 24, 18, 6
2024/12/14, 145, 85, 14, 22, 16, 6
2024/12/15, 134, 89, 14, 26, 19, 6
2024/12/16, 131, 94, 14, 22, 16, 15
2024/12/17, 118, 94, 20, 35, 24, 8
2024/12/18, 143, 83, 21, 19, 14, 6
2024/12/19, 116, 66, 23, 4, 3, 11
2024/12/20, 72, 73, 23, 8, 6, 6
2024/12/21, 113, 63, 21, 10, 7, 14
2024/12/22, 80, 87, 21, 3, 2, 4
2024/12/23, 97, 71, 21, 6, 4, 6
2024/12/24, 78, 33, 21, 2, 1, 5
2024/12/25, 24, 32, 20, 7, 5, 6
2024/12/26, 26, 50, 21, 2, 1, 6
2024/12/27, 49, 74, 22, 4, 3, 36
2024/12/28, 101, , , , , 
2024/7/1, 60, 44, 14, 6, 6, 9
2024/7/2, 57, 31, 15, 5, 9, 4
2024/7/3, 56, 40, 15, 6, 10, 7
2024/7/4, 57, 34, 22, 6, 7, 4
2024/7/5, 54, 33, 14, 5, 7, 2
2024/7/6, 60, 31, 15, 5, 7, 
2024/7/7, 62, 34, 15, 6, 10, 1
2024/7/8, 61, , , , , 
2024/7/11, 68, 40, 13, 6, 7, 3
2024/7/12, 66, 36, 13, 5, 7, 2
2024/7/13, 65, 24, 14, 6, 10, 8
2024/7/14, 54, 11, 17, 6, 7, 1
2024/7/15, 41, 10, 18, 5, 4, 
2024/7/16, 47, 51, 13, 7, 9, 6
2024/7/17, 57, 19, 15, 5, 7, 2
2024/7/18, 28, 40, 13, 7, 6, 1
2024/7/19, 42, 9, 16, 6, 6, 2
2024/7/20, 25, , , , , 
2024/7/22, 52, 23, 14, 4, 8, 
2024/7/23, 22, 29, 13, 4, 6, 2
2024/7/24, 45, 14, 14, 4, 6, 10
2024/7/25, 28, 39, 13, 5, 7, 5
2024/7/26, 46, 37, 15, 5, 8, 5
2024/7/27, 43, 41, 31, 5, 8, 5
2024/7/28, 54, 44, 15, 6, 11, 5
2024/7/29, 60, 53, 15, 5, 13, 5
2024/7/30, 60, 51, 15, 6, 11, 6
2024/7/31, 56, 45, 15, 5, 8, 5
2024/8/1, 51, 37, 16, 4, 8, 6
2024/8/2, 39, 45, 15, 5, 13, 5
2024/8/3, 42, 44, 14, 4, 12, 4
2024/8/4, 41, 51, 15, 5, 15, 5
2024/8/5, 55, 46, 15, 6, 10, 4
2024/8/6, 58, 37, 14, 6, 8, 5
2024/8/7, 58, 44, 15, 7, 8, 4
2024/8/8, 62, 64, 14, 7, 12, 4
2024/8/9, 74, 56, 14, 7, 16, 5
2024/8/10, 67, 47, 15, 6, 13, 6
2024/8/11, 57, 56, 15, 12, 11, 6
2024/8/12, 75, 51, 15, 16, 69, 5
2024/8/13, 61, 65, 15, 22, 6, 7
2024/8/14, 84, 54, 15, 19, 6, 4
2024/8/15, 88, 42, 15, 20, 10, 5
2024/8/16, 75, 30, 15, 17, 5, 5
2024/8/17, 58, 48, 15, 17, 7, 6
2024/8/18, 80, 46, 14, 22, 7, 7
2024/8/19, 83, 31, 15, 20, 8, 5
2024/8/20, 64, 24, 15, 19, 7, 6
2024/8/21, 57, 33, 15, 16, 10, 5
2024/8/22, 47, 32, 14, 14, 12, 6
2024/8/23, 38, 28, 15, 12, 17, 5
2024/8/24, 27, 19, 15, 12, 10, 6
2024/8/25, 31, 42, 14, 11, 12, 10
2024/8/26, 37, 41, 14, 13, 15, 4
2024/8/27, 40, 60, 13, 16, 15, 6
2024/8/28, 59, 47, 15, 17, 13, 5
2024/8/29, 52, 51, 14, 15, 15, 5
2024/8/30, 60, 39, 15, 13, 12, 5
2024/8/31, 59, 12, 15, 9, 8, 6
2024/9/1, 42, 20, 16, 12, 8, 6
2024/9/2, 33, 35, 17, 12, 15, 6
2024/9/3, 55, 32, 16, 14, 12, 6
2024/9/4, 41, 39, 14, 13, 14, 5
2024/9/5, 39, 32, 16, 14, 12, 5
2024/9/6, 45, 38, 16, 12, 15, 5
2024/9/7, 50, 31, 17, 12, 13, 6
2024/9/8, 38, 34, 17, 12, 10, 6
2024/9/9, 50, 32, 17, 11, 12, 5
2024/9/10, 31, 43, 17, 14, 13, 5
2024/9/11, 20, 56, 16, 14, 14, 6
2024/9/12, 64, 81, 15, 16, 21, 7
2024/9/13, 81, 70, 17, 15, 14, 5
2024/9/14, 68, 70, 16, 15, 17, 5
2024/9/15, 71, 66, 15, 15, 15, 5
2024/9/16, 81, 71, 15, 16, 22, 6
2024/9/17, 95, 75, 17, 17, 19, 5
2024/9/18, 100, 74, 15, 22, 15, 6
2024/9/19, 108, 75, 16, 21, 17, 6
2024/9/20, 105, 61, 16, 19, 12, 6
2024/9/21, 98, 42, 16, 15, 10, 5
2024/9/22, 83, 60, 16, 18, 14, 7
2024/9/23, 104, 44, 16, 19, 13, 5
2024/9/24, 77, 58, 15, 18, 13, 4
2024/9/25, 76, 31, 16, 16, 9, 4
2024/9/26, 44, 41, 16, 14, 13, 5
2024/9/27, 46, 47, 16, 16, 16, 6
2024/9/28, 48, 69, 15, 22, 11, 5
2024/9/29, 79, 54, 15, 23, 8, 5
2024/9/30, 89, 75, 15, 26, 10, 5
2024/4/1, 103, , , , , 
2024/4/3, 113, 65, 15, 8, 6, 4
2024/4/4, 97, 66, 15, 6, 9, 3
2024/4/5, 97, , , , , 
2024/4/7, 110, 83, 19, 7, 15, 4
2024/4/8, 142, 51, 14, 6, 5, 6
2024/4/9, 94, 51, 22, 8, 6, 2
2024/4/10, 87, 55, 16, 8, 8, 5
2024/4/11, 85, , , , , 
2024/4/13, 84, 55, 16, 11, 10, 4
2024/4/14, 88, 58, 14, 11, 8, 6
2024/4/15, 98, 73, 17, 13, 11, 6
2024/4/16, 114, 80, 15, 12, 11, 5
2024/4/17, 124, 80, 16, 13, 17, 4
2024/4/18, 138, 85, 15, 12, 13, 6
2024/4/19, 137, 76, 16, 15, 19, 7
2024/4/20, 145, 77, 14, 15, 17, 7
2024/4/21, 119, 65, 14, 11, 7, 11
2024/4/22, 108, 66, 15, 11, 7, 4
2024/4/23, 99, 84, 15, 15, 12, 6
2024/4/24, 125, 68, 14, 12, 9, 4
2024/4/25, 111, , , , , 
2024/4/27, 133, 66, 14, 9, 9, 4
2024/4/28, 120, 70, 15, 8, 10, 3
2024/4/29, 107, 77, 14, 12, 9, 3
2024/4/30, 112, 74, 14, 10, 14, 4
2024/5/1, 108, 92, 14, 10, 18, 3
2024/5/2, 128, 81, 14, 10, 15, 2
2024/5/3, 80, 78, 14, 11, 8, 2
2024/5/4, 123, 82, 16, 10, 14, 3
2024/5/5, 130, 71, 15, 9, 14, 4
2024/5/6, 117, 68, 13, 7, 9, 4
2024/5/7, 91, 48, 14, 5, 11, 9
2024/5/8, 60, 50, 46, 6, 16, 8
2024/5/9, 59, 54, 14, 8, 17, 3
2024/5/10, 79, 52, 39, 6, 5, 29
2024/5/11, 73, , , , , 
2024/5/13, 53, 50, 13, 4, 4, 3
2024/5/14, 77, 43, 14, 6, 3, 4
2024/5/15, 72, 48, 13, 7, 7, 
2024/5/16, 78, 37, 14, 5, 9, 5
2024/5/17, 66, 31, 17, 7, 5, 6
2024/5/18, 58, 37, 16, 9, 7, 9
2024/5/19, 65, 33, 15, 8, 5, 6
2024/5/20, 57, 46, 16, 8, 5, 9
2024/5/21, 69, 31, 14, 6, 5, 2
2024/5/22, 57, 62, 14, 7, 10, 8
2024/5/23, 87, 67, 14, 9, 7, 7
2024/5/24, 98, 78, 14, 8, 13, 3
2024/5/25, 113, 57, 16, 6, 9, 6
2024/5/26, 84, 78, 15, 6, 7, 10
2024/5/27, 96, 63, 15, 7, 10, 3
2024/5/28, 84, 91, 14, 7, 16, 6
2024/5/29, 111, 81, 15, 8, 17, 4
2024/5/30, 97, 80, 17, 8, 21, 5
2024/5/31, 108, 85, 14, 5, 8, 
2024/6/1, 110, 104, 14, 5, 13, 1
2024/6/2, 87, 38, 14, 7, 6, 2
2024/6/3, 68, 53, 14, 9, 6, 6
2024/6/4, 84, 48, 16, 7, 8, 2
2024/6/5, 82, 28, 14, 8, 4, 9
2024/6/6, 76, 42, 14, 6, 12, 10
2024/6/7, 74, 56, 14, 10, 7, 3
2024/6/8, 80, 47, 14, 8, 8, 4
2024/6/10, 60, 40, 14, 9, 11, 4
2024/6/11, 69, 45, 16, 10, 11, 2
2024/6/12, 80, 43, 16, 10, 6, 
2024/6/13, 72, 54, 14, 9, 8, 2
2024/6/14, 72, 54, 17, 11, 14, 5
2024/6/15, 66, 47, 14, 10, 13, 
2024/6/16, 72, 23, 8, 8, 7, 4
2024/6/17, 53, 45, 13, 11, 8, 
2024/6/18, 91, 56, 13, 9, 15, 5
2024/6/19, 75, 60, 14, 9, 11, 2
2024/6/20, 78, 56, 14, 9, 12, 1
2024/6/21, 74, 40, 14, 7, 11, 7
